	text	label	primary_key	mapping
737	('@cwong08 I have a Kindle2 (&amp; Sony PRS-500). Like it! Physical device feels good. Font is nice. Pg turns are snappy enuf. UI a little klunky.', 0)	2	469	469
738	('The #Kindle2 seems the best eReader, but will it work in the UK and where can I get one?', 0)	2	470	470
739	('thank you for pointing out annamartin123', 53)	2	471	471
740	('thank you for pointing out annamartin123', 53)	2	471	471
741	('rubygem my main debit card is visa electron', 18)	1	472	472
742	('off to the bank to get my new visa platinum card', 12)	1	473	473
743	('dearest google rich bastards my visa card is not working so why would you bother a kid like me?', 56)	0	474	474
744	('excited to see bobby flay and guy fieri tomorrow at the great american food and music festival', 25)	2	476	476
745	('excited to see bobby flay and guy fieri tomorrow at the great american food and music festival', 25)	2	476	476
746	('excited to see bobby flay and guy fieri tomorrow at the great american food and music festival', 25)	2	476	476
747	('excited to see bobby flay and guy fieri tomorrow at the great american food and music festival', 25)	2	476	476
748	('excited to see bobby flay and guy fieri tomorrow at the great american food and music festival', 25)	2	476	476
749	('excited to see bobby flay and guy fieri tomorrow at the great american food and music festival', 25)	2	476	476
750	('Gonna go see Bobby Flay 2moro at Shoreline. Eat and drink. Gonna be good.', 0)	2	477	477
751	"(""i can't wait for shoreline's great american food and music festival"", 92)"	2	478	478
752	"(""i can't wait for shoreline's great american food and music festival"", 92)"	2	478	478
753	('My dad was in NY for a day, we ate at MESA grill last night and met Bobby Flay. So much fun, except I completely lost my voice today.', 0)	2	479	479
754	"(""7 hours. 7 hours of inkscape crashing, normally solid as a rock. 7 hours of LaTeX complaining at the slightest thing. I can't take any more."", 0)"	0	482	482
755	('how can i track iran on social media?', 40)	1	483	483
756	"(""Shit's hitting the fan in Iran...craziness indeed #iranelection"", 0)"	0	484	484
757	('Monday already. Iran may implode. Kitchen is a disaster. @annagoss seems happy. @sebulous had a nice weekend and @goldpanda is great. whoop.', 0)	0	485	485
758	('Twitter Stock buzz: $AAPL $ES_F $SPY $SPX $PALM  (updated: 12:00 PM)', 0)	1	486	486
759	('bobby flay has some great recipes to try', 89)	2	487	487
760	('bobby flay has some great recipes to try', 89)	2	487	487
761	('is bobby flay coming?', 30)	1	488	488
762	('is bobby flay coming?', 30)	1	488	488
763	"(""i'm in love with bobby flay"", 119)"	2	489	489
764	"(""i'm in love with bobby flay"", 119)"	2	489	489
765	"(""i'm in love with bobby flay"", 119)"	2	489	489
766	"(""i'm in love with bobby flay"", 119)"	2	489	489
767	"(""i'm in love with bobby flay"", 119)"	2	489	489
768	"(""i'm using linux and i love it - so much more so than windows"", 75)"	2	491	491
769	"(""i'm using linux and i love it - so much more so than windows"", 75)"	2	491	491
770	('Ask Programming: LaTeX or InDesign?: submitted by calcio1 [link] [1 comment] http://tinyurl.com/myfmf7', 0)	1	493	493
771	('On that note, I hate Word. I hate Pages. I hate LaTeX. There, I said it. I hate LaTeX. All you TEXN3RDS can come kill me now.', 0)	0	494	494
772	('Ahhh... back in a *real* text editing environment. I &lt;3 LaTeX.', 0)	2	495	495
773	('Trouble in Iran, I see. Hmm. Iran. Iran so far away. #flockofseagullsweregeopoliticallycorrect', 0)	0	496	496
774	('Reading the tweets coming out of Iran... The whole thing is terrifying and incredibly sad...', 0)	0	497	497
